,Unnamed: 0,Last_updated,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Published by,Audience,Recall type,Identification number
3889,0,2018-07-12,BMW,SUV recalled by BMW,Vehicle - Brakes,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018366
3890,0,2018-07-17,TRAIL KING,Heavy Trailer recalled by TRAIL KING,Vehicle - Structure,3,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2017424
3891,0,2018-07-18,TIFFIN,Motorhome recalled by TIFFIN,Vehicle - Structure,6,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2018277
3892,0,2018-07-18,TIFFIN,Motorhome recalled by TIFFIN,Vehicle - Structure,6,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2018280
3893,0,2018-07-18,PORSCHE,SUV recalled by PORSCHE,Vehicle - Fuel Supply,12,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2017457
3894,0,2018-07-19,NOVA BUS,Bus recalled by NOVA BUS,Vehicle - Heater And Defroster,8,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2017477
3895,0,2018-07-20,AUDI,Car recalled by VOLKSWAGEN,Vehicle - Fuel Supply,5,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018344
3896,0,2018-07-23,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Suspension,4,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2018376
3897,0,2018-07-23,YAMAHA,Motorcycle recalled by YAMAHA,Vehicle - Structure,2,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2018378
3898,0,2018-07-23,BMW,Car recalled by BMW,Vehicle - Engine,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018373
3899,0,2018-07-23,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Structure,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018368
3900,0,2018-07-25,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Airbag,49,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2017490
3901,0,2018-07-30,NEW FLYER,Bus recalled by NEW FLYER,Vehicle - Brakes,6,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2018312
3902,0,2018-07-30,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Vehicle - Brakes,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2016479
3903,0,2018-07-30,NEW FLYER,Bus recalled by NEW FLYER,Vehicle - Seats And Restraints,5,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2017420
3904,0,2018-07-30,NEW FLYER,Bus recalled by NEW FLYER,Vehicle - Powertrain,6,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2018118
3905,0,2018-07-31,MANAC,Heavy Trailer recalled by MANAC,Vehicle - Other,6,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2018382
3906,0,2018-08-01,HONDA,Minivan recalled by HONDA,Vehicle - Airbag,8,Automotive recall,Vehicles - Minivan,Vehicles - SUV,Transport Canada,automotive recall,2016249
3907,0,2018-08-01,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Brakes,4,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2018209
3908,0,2018-08-01,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Brakes,4,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2018401
3909,0,2018-08-01,CHRYSLER,Car recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Accessories,10,Automotive recall,Vehicles - Car,Vehicles - Equipment,Transport Canada,automotive recall,2018396
3910,0,2018-08-01,CHRYSLER,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Powertrain,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018393
3911,0,2018-08-01,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Powertrain,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018392
3912,0,2018-08-01,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Other,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2018391
3913,0,2018-08-01,HONDA,Equipment recalled by CAMSO,Vehicle - Brakes,545,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2017589
3914,0,2018-08-01,GEM,Low Speed Vehicle recalled by POLARIS,Vehicle - Powertrain,8,Automotive recall,Vehicles - Low Speed Vehicle,Transport Canada,General public,automotive recall,2018394
3915,0,2018-08-02,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Structure,9,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2018398
3916,0,2018-08-02,CAMSO,Motorcycle recalled by CAMSO,Vehicle - Brakes,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2018399
3917,0,2018-08-02,CAMSO,Motorcycle recalled by CAMSO,Vehicle - Brakes,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2018400
3918,0,2018-08-03,MAZDA,SUV recalled by MAZDA,Vehicle - Airbag,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018341
3919,0,2018-08-03,DUCATI,Motorcycle recalled by DUCATI,Vehicle - Brakes,3,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2018384
3920,0,2018-08-06,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Structure,7,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2018413
3921,0,2018-08-09,GENESIS,Car recalled by HYUNDAI,Vehicle - Airbag,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018411
3922,0,2018-08-09,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Airbag,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018409
3923,0,2018-08-09,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Airbag,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018410
3924,0,2018-08-10,UPPABABY,Child Car Seat recalled by 5514KM,Vehicle - Seats And Restraints,3,Automotive recall,Vehicles - Child Car Seat,Transport Canada,General public,automotive recall,2018103
3925,0,2018-08-14,ACURA,SUV recalled by HONDA,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018167
3926,0,2018-08-14,HONDA,Car recalled by HONDA,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018211
3927,0,2018-08-14,HONDA,A.T.V. recalled by HONDA,Vehicle - Structure,3,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2018188
3928,0,2018-08-14,GRAVELY,A.T.V. recalled by ARIENS COMPANY,Vehicle - Structure,8,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2018420
3929,0,2018-08-14,ACURA,SUV recalled by HONDA,Vehicle - Fuel Supply,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2016278
3930,0,2018-08-14,GEM,Low Speed Vehicle recalled by POLARIS,Vehicle - Structure,6,Automotive recall,Vehicles - Low Speed Vehicle,Transport Canada,General public,automotive recall,2018417
3931,0,2018-08-14,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018407
3932,0,2018-08-14,KARMA,Car recalled by KARMA,Vehicle - Visual System,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018388
3933,0,2018-08-14,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Tires,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2018381
3934,0,2018-08-14,BMW,Car recalled by BMW,Vehicle - Fuel Supply,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018380
3935,0,2018-08-14,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Steering,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2018419
3936,0,2018-08-17,UTILIMASTER,Light Truck & Van recalled by SPARTAN,Vehicle - Seats And Restraints,8,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2018423
3937,0,2018-08-21,CHEVROLET,Car recalled by GENERAL MOTORS,Vehicle - Fuel Supply,6,Automotive recall,Vehicles - Car,Vehicles - Light Truck & Van,Vehicles - SUV,automotive recall,2018289
3938,0,2018-08-21,LEXUS,Car recalled by TOYOTA,Vehicle - Fuel Supply,14,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018346
3939,0,2018-08-22,CHRYSLER,Minivan recalled by SAVARIA VEHICLE GROUP,Vehicle - Seats And Restraints,16,Automotive recall,Vehicles - Minivan,Transport Canada,General public,automotive recall,2018439
3940,0,2018-08-22,BMW,Car recalled by BMW,Vehicle - Airbag,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018428
3941,0,2018-08-22,HYMER,RV Trailer recalled by ERWIN HYMER GROUP NORTH AMERICA,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2018434
3942,0,2018-08-23,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Fuel Supply,4,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2017513
3943,0,2018-08-24,DODGE,Minivan recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Brakes,6,Automotive recall,Vehicles - Minivan,Vehicles - SUV,Transport Canada,automotive recall,2018421
3944,0,2018-08-24,VOLVO,SUV recalled by VOLVO,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018430
3945,0,2018-08-24,COACHMEN,Motorhome recalled by FOREST RIVER,Vehicle - Brakes,3,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2018445
3946,0,2018-08-27,POLARIS,A.T.V. recalled by POLARIS,Vehicle - Suspension,4,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2018437
3947,0,2018-08-29,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Powertrain,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2018447
3948,0,2018-08-29,VOLVO,SUV recalled by VOLVO,Vehicle - Brakes,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018441
3949,0,2018-08-29,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Electrical,16,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2018442
3950,0,2018-08-29,MINI,Car recalled by BMW,Vehicle - Fuel Supply,3,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018446
3951,0,2018-08-30,VOLKSWAGEN,Car recalled by VOLKSWAGEN,Vehicle - Airbag,22,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018111
3952,0,2018-08-31,FORD,Car recalled by FORD,Vehicle - Fuel Supply,2,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2014001
3953,0,2018-08-31,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Vehicle - Powertrain,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018369
3954,0,2018-08-31,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Structure,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018370
3955,0,2018-08-31,CLEK,Booster Seat recalled by CLEK,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Booster Seat,Transport Canada,General public,automotive recall,2018451
3956,0,2018-08-31,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Vehicle - Brakes,10,Automotive recall,Vehicles - Light Truck & Van,Vehicles - SUV,Transport Canada,automotive recall,2016053
3957,0,2018-09-05,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Brakes,1,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2018284
3958,0,2018-09-05,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Brakes,6,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2018285
3959,0,2018-09-05,KZ RV,Motorhome recalled by KZ  RECREATIONAL VEHICLES,Vehicle - Label,9,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2018454
3960,0,2018-09-05,BUICK,Car recalled by GENERAL MOTORS,Vehicle - Brakes,16,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2018461
3961,0,2018-09-05,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Fuel Supply,10,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2018462
3962,0,2018-09-06,FORD,Light Truck & Van recalled by FORD,Vehicle - Seats And Restraints,4,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2018470
3963,0,2018-09-11,JOHN DEERE,A.T.V. recalled by JOHN DEERE,Vehicle - Powertrain,2,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2018436
3964,0,2018-09-12,VOLKSWAGEN,Minivan recalled by VOLKSWAGEN,Vehicle - Electrical,2,Automotive recall,Vehicles - Minivan,Transport Canada,General public,automotive recall,2014266
3965,0,2018-09-12,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Vehicle - Brakes,10,Automotive recall,Vehicles - Light Truck & Van,Vehicles - SUV,Transport Canada,automotive recall,2018464
3966,0,2018-09-12,FREIGHTLINER CUSTOM CHASSIS (FCCC),Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Lights And Instruments,2,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2018468
3967,0,2018-09-12,CHEVROLET,Minivan recalled by GENERAL MOTORS,Vehicle - Electrical,1,Automotive recall,Vehicles - Minivan,Transport Canada,General public,automotive recall,2018473
3968,0,2018-09-14,VOLKSWAGEN,Car recalled by VOLKSWAGEN,Vehicle - Brakes,2,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2018429
3969,0,2018-09-14,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Vehicle - Airbag,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018431
3970,0,2018-09-14,BMW,Car recalled by BMW,Vehicle - Engine,14,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2018497
3971,0,2018-09-21,SUBARU,Car recalled by SUBARU,Vehicle - Brakes,10,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018502
